ENSEMBL_GENE_ID	GENE_SYMBOL	ENTREZ_ID
ENSG00000130592	LSP1	4046
ENSG00000130595	TNNT3	7140
ENSG00000130598	TNNI2	7136
ENSG00000130600	H19	NA
ENSG00000130612	CYP2G1P	NA
ENSG00000130635	COL5A1	1289
ENSG00000130638	ATXN10	25814
ENSG00000130640	TUBGCP2	10844
ENSG00000130643	CALY	50632
ENSG00000130649	CYP2E1	1571
ENSG00000130653	PNPLA7	375775
ENSG00000130656	HBZ	3050
ENSG00000130669	PAK4	10298
ENSG00000130675	MNX1	3110
ENSG00000130684	ZNF337	26152
ENSG00000130695	CEP85	64793
ENSG00000130699	TAF4	6874
ENSG00000130700	GATA5	140628
ENSG00000130701	RBBP8NL	140893
ENSG00000130702	LAMA5	3911
ENSG00000130703	OSBPL2	9885
ENSG00000130706	ADRM1	11047
ENSG00000130707	ASS1	445
ENSG00000130711	PRDM12	59335
ENSG00000130713	EXOSC2	23404
ENSG00000130714	POMT1	10585
ENSG00000130717	UCK1	83549
ENSG00000130720	FIBCD1	84929
ENSG00000130723	PRRC2B	84726
ENSG00000130724	CHMP2A	27243
ENSG00000130725	UBE2M	9040
ENSG00000130726	TRIM28	10155
ENSG00000130731	METTL26	84326
ENSG00000130733	YIPF2	78992
ENSG00000130734	ATG4D	84971
ENSG00000130741	EIF2S3	1968
ENSG00000130748	TMEM160	54958
ENSG00000130749	ZC3H4	23211
ENSG00000130751	NPAS1	4861
ENSG00000130755	GMFG	9535
ENSG00000130758	MAP3K10	4294
ENSG00000130762	ARHGEF16	27237
ENSG00000130764	LRRC47	57470
ENSG00000130766	SESN2	83667
ENSG00000130768	SMPDL3B	27293
ENSG00000130770	ATP5IF1	93974
ENSG00000130772	MED18	54797
ENSG00000130775	THEMIS2	9473
ENSG00000130779	CLIP1	6249
ENSG00000130783	CCDC62	84660
ENSG00000130787	HIP1R	9026
ENSG00000130803	ZNF317	57693
ENSG00000130810	PPAN	56342
ENSG00000130811	EIF3G	8666
ENSG00000130812	ANGPTL6	83854
ENSG00000130813	SHFL	55337
ENSG00000130816	DNMT1	1786
ENSG00000130818	ZNF426	79088
ENSG00000130821	SLC6A8	6535
ENSG00000130822	PNCK	139728
ENSG00000130826	DKC1	1736
ENSG00000130827	PLXNA3	55558
ENSG00000130829	DUSP9	1852
ENSG00000130830	MPP1	4354
ENSG00000130844	ZNF331	55422
ENSG00000130856	ZNF236	7776
ENSG00000130876	SLC7A10	56301
ENSG00000130881	LRP3	4037
ENSG00000130921	C12orf65	91574
ENSG00000130935	NOL11	25926
ENSG00000130939	UBE4B	10277
ENSG00000130940	CASZ1	54897
ENSG00000130943	PKDREJ	10343
ENSG00000130948	HSD17B3	3293
ENSG00000130956	HABP4	22927
ENSG00000130957	FBP2	8789
ENSG00000130958	SLC35D2	11046
ENSG00000130962	PRRG1	5638
ENSG00000130985	UBA1	7317
ENSG00000130988	RGN	9104
ENSG00000130997	POLN	353497
ENSG00000131013	PPIL4	85313
ENSG00000131015	ULBP2	80328
ENSG00000131016	AKAP12	9590
ENSG00000131018	SYNE1	23345
ENSG00000131019	ULBP3	79465
ENSG00000131023	LATS1	9113
ENSG00000131037	EPS8L1	54869
ENSG00000131042	LILRB2	10288
ENSG00000131043	AAR2	25980
ENSG00000131044	TTLL9	164395
ENSG00000131050	BPIFA2	140683
ENSG00000131051	RBM39	9584
ENSG00000131055	COX4I2	84701
ENSG00000131059	BPIFA3	128861
ENSG00000131061	ZNF341	84905
ENSG00000131067	GGT7	2686
ENSG00000131068	DEFB118	117285
ENSG00000131069	ACSS2	55902
ENSG00000131089	ARHGEF9	23229
ENSG00000131094	C1QL1	10882
ENSG00000131095	GFAP	2670
ENSG00000131096	PYY	5697
ENSG00000131097	HIGD1B	51751
ENSG00000131100	ATP6V1E1	529
ENSG00000131115	ZNF227	7770
ENSG00000131116	ZNF428	126299
ENSG00000131126	TEX101	83639
ENSG00000131127	ZNF141	7700
ENSG00000131142	CCL25	6370
ENSG00000131143	COX4I1	1327
ENSG00000131148	EMC8	10328
ENSG00000131149	GSE1	23199
ENSG00000131152		NA
ENSG00000131153	GINS2	51659
ENSG00000131165	CHMP1A	5119
ENSG00000131171	SH3BGRL	6451
ENSG00000131174	COX7B	1349
ENSG00000131183	SLC34A1	6569
ENSG00000131187	F12	2161
ENSG00000131188	PRR7	80758
ENSG00000131196	NFATC1	4772
ENSG00000131203	IDO1	3620
ENSG00000131233	GJA9	81025
ENSG00000131236	CAP1	10487
ENSG00000131238	PPT1	5538
ENSG00000131242	RAB11FIP4	84440
ENSG00000131263	RLIM	51132
ENSG00000131264	CDX4	1046
ENSG00000131269	ABCB7	22
ENSG00000131323	TRAF3	7187
ENSG00000131351	HAUS8	93323
ENSG00000131355	ADGRE3	84658
ENSG00000131368	MRPS25	64432
ENSG00000131370	SH3BP5	9467
ENSG00000131373	HACL1	26061
ENSG00000131374	TBC1D5	9779
ENSG00000131375	CAPN7	23473
ENSG00000131378	RFTN1	23180
ENSG00000131379	C3orf20	84077
ENSG00000131381	RBSN	64145
ENSG00000131386	GALNT15	117248
ENSG00000131389	SLC6A6	6533
ENSG00000131398	KCNC3	3748
ENSG00000131400	NAPSA	9476
ENSG00000131401	NAPSB	NA
ENSG00000131408	NR1H2	7376
ENSG00000131409	LRRC4B	94030
ENSG00000131435	PDLIM4	8572
ENSG00000131437	KIF3A	11127
ENSG00000131446	MGAT1	4245
ENSG00000131459	GFPT2	9945
ENSG00000131462	TUBG1	7283
ENSG00000131467	PSME3	10197
ENSG00000131469	RPL27	6155
ENSG00000131470	PSMC3IP	29893
ENSG00000131471	AOC3	8639
ENSG00000131473	ACLY	47
ENSG00000131475	VPS25	84313
ENSG00000131477	RAMP2	10266
ENSG00000131480	AOC2	314
ENSG00000131482	G6PC	2538
ENSG00000131484		NA
ENSG00000131495	NDUFA2	4695
ENSG00000131503	ANKHD1	54882
ENSG00000131504	DIAPH1	1729
ENSG00000131507	NDFIP1	80762
ENSG00000131508	UBE2D2	7322
ENSG00000131558	EXOC4	60412
ENSG00000131584	ACAP3	116983
ENSG00000131591	C1orf159	54991
ENSG00000131620	ANO1	55107
ENSG00000131626	PPFIA1	8500
ENSG00000131634	TMEM204	79652
ENSG00000131650	KREMEN2	79412
ENSG00000131652	THOC6	79228
ENSG00000131653	TRAF7	84231
ENSG00000131668	BARX1	56033
ENSG00000131669	NINJ1	4814
ENSG00000131686	CA6	765
ENSG00000131697	NPHP4	261734
ENSG00000131711	MAP1B	4131
ENSG00000131724	IL13RA1	3597
ENSG00000131725	WDR44	54521
ENSG00000131730	CKMT2	1160
ENSG00000131732	ZCCHC9	84240
ENSG00000131737	KRT34	3885
ENSG00000131737	KRT34	100653049
ENSG00000131738	KRT33B	3884
ENSG00000131746	TNS4	84951
ENSG00000131747	TOP2A	7153
ENSG00000131748	STARD3	10948
ENSG00000131759	RARA	5914
ENSG00000131771	PPP1R1B	84152
ENSG00000131773	KHDRBS3	10656
ENSG00000131778	CHD1L	9557
ENSG00000131779	PEX11B	8799
ENSG00000131781	FMO5	2330
ENSG00000131788	PIAS3	10401
ENSG00000131791	PRKAB2	5565
ENSG00000131797	CLUHP3	NA
ENSG00000131808	FSHB	2488
ENSG00000131828	PDHA1	5160
ENSG00000131831	RAI2	10742
ENSG00000131844	MCCC2	64087
ENSG00000131845	ZNF304	57343
ENSG00000131848	ZSCAN5A	79149
ENSG00000131849	ZNF132	7691
ENSG00000131864	USP29	57663
ENSG00000131871	SELENOS	55829
ENSG00000131873	CHSY1	22856
ENSG00000131876	SNRPA1	6627
ENSG00000131885	KRT17P1	NA
ENSG00000131899	LLGL1	3996
ENSG00000131910	NR0B2	8431
ENSG00000131914	LIN28A	79727
ENSG00000131931	THAP1	55145
ENSG00000131941	RHPN2	85415
ENSG00000131943	C19orf12	83636
ENSG00000131944	FAAP24	91442
ENSG00000131951	LRRC9	341883
ENSG00000131966	ACTR10	55860
ENSG00000131969	ABHD12B	145447
ENSG00000131979	GCH1	2643
ENSG00000131981	LGALS3	3958
ENSG00000132000	PODNL1	79883
ENSG00000132002	DNAJB1	3337
ENSG00000132003	ZSWIM4	65249
ENSG00000132004	FBXW9	84261
ENSG00000132005	RFX1	5989
ENSG00000132010	ZNF20	7568
ENSG00000132016	C19orf57	79173
ENSG00000132017	DCAF15	90379
ENSG00000132024	CC2D1A	54862
ENSG00000132026	RTBDN	83546
ENSG00000132031	MATN3	4148
ENSG00000132109	TRIM21	6737
ENSG00000132122	SPATA6	54558
ENSG00000132128	LRRC41	10489
ENSG00000132141	CCT6B	10693
ENSG00000132153	DHX30	22907
ENSG00000132155	RAF1	5894
ENSG00000132164	SLC6A11	6538
ENSG00000132170	PPARG	5468
ENSG00000132182	NUP210	23225
ENSG00000132185	FCRLA	84824
ENSG00000132196	HSD17B7	51478
ENSG00000132199	ENOSF1	55556
ENSG00000132204	LINC00470	NA
ENSG00000132205	EMILIN2	84034
ENSG00000132207	SLX1A	548593
ENSG00000132254	ARFIP2	23647
ENSG00000132256	TRIM5	85363
ENSG00000132259	CNGA4	1262
ENSG00000132274	TRIM22	10346
ENSG00000132275	RRP8	23378
ENSG00000132286	TIMM10B	26515
ENSG00000132294	EFR3A	23167
ENSG00000132297	HHLA1	10086
ENSG00000132300	PTCD3	55037
ENSG00000132305	IMMT	10989
ENSG00000132313	MRPL35	51318
ENSG00000132321	IQCA1	79781
ENSG00000132323	ILKAP	80895
ENSG00000132326	PER2	8864
ENSG00000132329	RAMP1	10267
ENSG00000132330	SCLY	51540
ENSG00000132334	PTPRE	5791
ENSG00000132341	RAN	5901
ENSG00000132356	PRKAA1	5562
ENSG00000132357	CARD6	84674
ENSG00000132359	RAP1GAP2	23108
ENSG00000132361	CLUH	23277
ENSG00000132376	INPP5K	51763
ENSG00000132382	MYBBP1A	10514
ENSG00000132383	RPA1	6117
ENSG00000132386	SERPINF1	5176
ENSG00000132388	UBE2G1	7326
ENSG00000132394	EEFSEC	60678
ENSG00000132405	TBC1D14	57533
ENSG00000132406	TMEM128	85013
ENSG00000132423	COQ3	51805
ENSG00000132424	PNISR	25957
ENSG00000132429	POPDC3	64208
ENSG00000132432	SEC61G	23480
ENSG00000132434	LANCL2	55915
ENSG00000132436	FIGNL1	63979
ENSG00000132437	DDC	1644
ENSG00000132463	GRSF1	2926
ENSG00000132464	ENAM	10117
ENSG00000132465	JCHAIN	3512
ENSG00000132466	ANKRD17	26057
ENSG00000132467	UTP3	57050
ENSG00000132470	ITGB4	3691
ENSG00000132471	WBP2	23558
ENSG00000132475	H3-3B	3021
ENSG00000132478	UNK	85451
ENSG00000132481	TRIM47	91107
ENSG00000132485	ZRANB2	9406
ENSG00000132507	EIF5A	1984
ENSG00000132510	KDM6B	23135
ENSG00000132514	CLEC10A	10462
ENSG00000132517	SLC52A1	55065
ENSG00000132518	GUCY2D	3000
ENSG00000132522	GPS2	2874
ENSG00000132530	XAF1	54739
ENSG00000132535	DLG4	1742
ENSG00000132541	RIDA	10247
ENSG00000132549	VPS13B	157680
ENSG00000132554	RGS22	26166
ENSG00000132561	MATN2	4147
ENSG00000132563	REEP2	51308
ENSG00000132570	PCBD2	84105
ENSG00000132581	SDF2	6388
ENSG00000132589	FLOT2	2319
ENSG00000132591	ERAL1	26284
ENSG00000132600	PRMT7	54496
ENSG00000132603	NIP7	51388
ENSG00000132604	TERF2	7014
ENSG00000132612	VPS4A	27183
ENSG00000132613	MTSS2	92154
ENSG00000132622	HSPA12B	116835
ENSG00000132623	ANKEF1	63926
ENSG00000132635	PCED1A	64773
ENSG00000132639	SNAP25	6616
ENSG00000132640	BTBD3	22903
ENSG00000132646	PCNA	5111
ENSG00000132661	NXT1	29107
ENSG00000132664	POLR3F	10621
ENSG00000132669	RIN2	54453
ENSG00000132670	PTPRA	5786
ENSG00000132676	DAP3	7818
ENSG00000132677	RHBG	57127
ENSG00000132680	KHDC4	22889
ENSG00000132681	ATP1A4	480
ENSG00000132688	NES	10763
ENSG00000132692	BCAN	63827
ENSG00000132693	CRP	1401
ENSG00000132694	ARHGEF11	9826
ENSG00000132698	RAB25	57111
ENSG00000132702	HAPLN2	60484
ENSG00000132703	APCS	325
ENSG00000132704	FCRL2	79368
ENSG00000132716	DCAF8	50717
ENSG00000132718	SYT11	23208
ENSG00000132740	IGHMBP2	3508
ENSG00000132744	ACY3	91703
ENSG00000132746	ALDH3B2	222
ENSG00000132749	TESMIN	9633
ENSG00000132763	MMACHC	25974
ENSG00000132768	DPH2	1802
ENSG00000132773	TOE1	114034
ENSG00000132780	NASP	4678
ENSG00000132781	MUTYH	4595
ENSG00000132792	CTNNBL1	56259
ENSG00000132793	LPIN3	64900
ENSG00000132801	ZSWIM3	140831
ENSG00000132819	RBM38	55544
ENSG00000132821	VSTM2L	128434
ENSG00000132823	OSER1	51526
ENSG00000132824	SERINC3	10955
ENSG00000132825	PPP1R3D	5509
ENSG00000132832		NA
ENSG00000132837	DMGDH	29958
ENSG00000132840	BHMT2	23743
ENSG00000132842	AP3B1	8546
ENSG00000132846	ZBED3	84327
ENSG00000132849	PATJ	10207
ENSG00000132854	KANK4	163782
ENSG00000132872	SYT4	6860
ENSG00000132874	SLC14A2	8170
ENSG00000132879	FBXO44	93611
ENSG00000132881	CPLANE2	79363
ENSG00000132906	CASP9	842
ENSG00000132911	NMUR2	56923
ENSG00000132912	DCTN4	51164
ENSG00000132915	PDE6A	5145
ENSG00000132932	ATP8A2	51761
ENSG00000132938	MTUS2	23281
ENSG00000132950	ZMYM5	9205
ENSG00000132952	USPL1	10208
ENSG00000132953	XPO4	64328
ENSG00000132958	TPTE2	93492
ENSG00000132963	POMP	51371
ENSG00000132964	CDK8	1024
ENSG00000132965	ALOX5AP	241
ENSG00000132967	HMGB1P5	NA
ENSG00000132970	WASF3	10810
ENSG00000132972	RNF17	56163
ENSG00000132975	GPR12	2835
ENSG00000133019	CHRM3	1131
ENSG00000133026	MYH10	4628
ENSG00000133027	PEMT	10400
ENSG00000133028	SCO1	6341
ENSG00000133030	MPRIP	23164
ENSG00000133048	CHI3L1	1116
ENSG00000133055	MYBPH	4608
ENSG00000133056	PIK3C2B	5287
ENSG00000133059	DSTYK	25778
ENSG00000133063	CHIT1	1118
ENSG00000133065	SLC41A1	254428
ENSG00000133067	LGR6	59352
ENSG00000133069	TMCC2	9911
ENSG00000133083	DCLK1	9201
ENSG00000133101	CCNA1	8900
ENSG00000133103	COG6	57511
ENSG00000133104	SPART	23111
ENSG00000133105	RXFP2	122042
ENSG00000133106	EPSTI1	94240
ENSG00000133107	TRPC4	7223
ENSG00000133110	POSTN	10631
ENSG00000133111	RFXAP	5994
ENSG00000133112	TPT1	7178
ENSG00000133114	GPALPP1	55425
ENSG00000133115	STOML3	161003
ENSG00000133116	KL	9365
ENSG00000133119	RFC3	5983
ENSG00000133121	STARD13	90627
ENSG00000133124	IRS4	8471
ENSG00000133131	MORC4	79710
ENSG00000133134	BEX2	84707
ENSG00000133135	RNF128	79589
ENSG00000133136	GNG5P2	NA
ENSG00000133138	TBC1D8B	54885
ENSG00000133142	TCEAL4	79921
ENSG00000133169	BEX1	55859
ENSG00000133193	FAM104A	84923
ENSG00000133195	SLC39A11	201266
ENSG00000133216	EPHB2	2048
ENSG00000133226	SRRM1	10250
ENSG00000133243	BTBD2	55643
ENSG00000133246	PRAM1	84106
ENSG00000133247	KMT5C	84787
ENSG00000133250	ZNF414	84330
ENSG00000133256	PDE6B	5158
ENSG00000133265	HSPBP1	23640
ENSG00000133275	CSNK1G2	1455
ENSG00000133302	SLF1	84250
ENSG00000133313	CNDP2	55748
ENSG00000133315	MACROD1	28992
ENSG00000133316	WDR74	54663
ENSG00000133317	LGALS12	85329
ENSG00000133318	RTN3	10313
ENSG00000133321	PLAAT4	5920
ENSG00000133328	PLAAT2	54979
ENSG00000133392	MYH11	4629
ENSG00000133393	FOPNL	123811
ENSG00000133398	MED10	84246
ENSG00000133401	PDZD2	23037
ENSG00000133422	MORC2	22880
ENSG00000133424	LARGE1	9215
ENSG00000133433	GSTT2B	653689
ENSG00000133454	MYO18B	84700
ENSG00000133460	SLC2A11	66035
ENSG00000133466	C1QTNF6	114904
ENSG00000133475	GGT2	728441
ENSG00000133477	FAM83F	113828
ENSG00000133488	SEC14L4	284904
ENSG00000133519	ZDHHC8P1	NA
ENSG00000133561	GIMAP6	474344
ENSG00000133574	GIMAP4	55303
ENSG00000133597	ADCK2	90956
ENSG00000133606	MKRN1	23608
ENSG00000133612	AGAP3	116988
ENSG00000133619	KRBA1	84626
ENSG00000133624	ZNF767P	NA
ENSG00000133627	ACTR3B	57180
ENSG00000133636	NTS	4922
ENSG00000133639	BTG1	694
ENSG00000133640	LRRIQ1	84125
ENSG00000133641	C12orf29	91298
ENSG00000133657	ATP13A3	79572
ENSG00000133661	SFTPD	6441
ENSG00000133665	DYDC2	84332
ENSG00000133678	TMEM254	80195
ENSG00000133687	TMTC1	83857
ENSG00000133703	KRAS	3845
ENSG00000133704	IPO8	10526
ENSG00000133706	LARS1	51520
ENSG00000133710	SPINK5	11005
ENSG00000133731	IMPA1	3612
ENSG00000133739	LRRCC1	85444
ENSG00000133740	E2F5	1875
ENSG00000133773	CCDC59	29080
ENSG00000133789	SWAP70	23075
ENSG00000133794	ARNTL	406
ENSG00000133800	LYVE1	10894
ENSG00000133805	AMPD3	272
ENSG00000133812	SBF2	81846
ENSG00000133816	MICAL2	9645
ENSG00000133816	MICAL2	84953
ENSG00000133818	RRAS2	22800
ENSG00000133835	HSD17B4	3295
ENSG00000133858	ZFC3H1	196441
ENSG00000133863	TEX15	56154
ENSG00000133872	SARAF	51669
ENSG00000133874	RNF122	79845
ENSG00000133878	DUSP26	78986
ENSG00000133884	DPF2	5977
ENSG00000133895	MEN1	4221
ENSG00000133935	ERG28	11161
ENSG00000133937	GSC	145258
ENSG00000133943	DGLUCY	80017
ENSG00000133958	UNC79	57578
ENSG00000133961	NUMB	8650
ENSG00000133962	CATSPERB	79820
ENSG00000133980	VRTN	55237
ENSG00000133983	COX16	51241
ENSG00000133985	TTC9	23508
ENSG00000133997	MED6	10001
ENSG00000134001	EIF2S1	1965
ENSG00000134007	ADAM20	8748
ENSG00000134013	LOXL2	4017
ENSG00000134014	ELP3	55140
ENSG00000134020	PEBP4	157310
ENSG00000134028	ADAMDEC1	27299
ENSG00000134030	CTIF	9811
ENSG00000134042	MRO	83876
ENSG00000134046	MBD2	8932
ENSG00000134049	IER3IP1	51124
ENSG00000134056	MRPS36	92259
ENSG00000134057	CCNB1	891
ENSG00000134058	CDK7	1022
ENSG00000134061	CD180	4064
ENSG00000134070	IRAK2	3656
ENSG00000134072	CAMK1	8536
ENSG00000134077	THUMPD3	25917
ENSG00000134086	VHL	7428
ENSG00000134107	BHLHE40	8553
ENSG00000134108	ARL8B	55207
ENSG00000134109	EDEM1	9695
ENSG00000134115	CNTN6	27255
ENSG00000134121	CHL1	10752
ENSG00000134138	MEIS2	4212
ENSG00000134146	DPH6	89978
ENSG00000134152	KATNBL1	79768
ENSG00000134153	EMC7	56851
ENSG00000134183	GNAT2	2780
ENSG00000134184	GSTM1	2944
ENSG00000134186	PRPF38B	55119
ENSG00000134193	REG4	83998
ENSG00000134198	TSPAN2	10100
ENSG00000134200	TSHB	7252
ENSG00000134201	GSTM5	2949
ENSG00000134202	GSTM3	2947
ENSG00000134207	SYT6	148281
ENSG00000134215	VAV3	10451
ENSG00000134216	CHIA	27159
ENSG00000134222	PSRC1	84722
ENSG00000134240	HMGCS2	3158
ENSG00000134242	PTPN22	26191
ENSG00000134243	SORT1	6272
ENSG00000134245	WNT2B	7482
ENSG00000134247	PTGFRN	5738
ENSG00000134248	LAMTOR5	10542
ENSG00000134249	ADAM30	11085
ENSG00000134250	NOTCH2	4853
ENSG00000134253	TRIM45	80263
ENSG00000134255	CEPT1	10390
ENSG00000134256	CD101	9398
ENSG00000134258	VTCN1	79679
ENSG00000134262	AP4B1	10717
ENSG00000134265	NAPG	8774
ENSG00000134278	SPIRE1	56907
ENSG00000134283	PPHLN1	51535
ENSG00000134285	FKBP11	51303
ENSG00000134287	ARF3	377
ENSG00000134291	TMEM106C	79022
ENSG00000134294	SLC38A2	54407
ENSG00000134297	PLEKHA8P1	NA
ENSG00000134308	YWHAQ	10971
ENSG00000134313	KIDINS220	57498
ENSG00000134317	GRHL1	29841
ENSG00000134318	ROCK2	9475
ENSG00000134321	RSAD2	91543
ENSG00000134323	MYCN	4613
ENSG00000134324	LPIN1	23175
ENSG00000134326	CMPK2	129607
ENSG00000134330	IAH1	285148
ENSG00000134333	LDHA	3939
ENSG00000134339	SAA2	6289
ENSG00000134343	ANO3	63982
ENSG00000134352	IL6ST	3572
ENSG00000134363	FST	10468
ENSG00000134369	NAV1	89796
ENSG00000134371	CDC73	79577
ENSG00000134375	TIMM17A	10440
ENSG00000134376	CRB1	23418
ENSG00000134389	CFHR5	81494
ENSG00000134398	ERN2	10595
ENSG00000134419	RPS15A	6210
ENSG00000134438	RAX	30062
ENSG00000134440	NARS1	4677
ENSG00000134443	GRP	2922
ENSG00000134444	RELCH	57614
ENSG00000134452	FBH1	84893
ENSG00000134453	RBM17	84991
ENSG00000134460	IL2RA	3559
ENSG00000134461	ANKRD16	54522
ENSG00000134463	ECHDC3	79746
ENSG00000134470	IL15RA	3601
ENSG00000134480	CCNH	902
ENSG00000134489	HRH4	59340
ENSG00000134490	TMEM241	85019
ENSG00000134504	KCTD1	284252
ENSG00000134508	CABLES1	91768
ENSG00000134516	DOCK2	1794
ENSG00000134531	EMP1	2012
ENSG00000134532	SOX5	6660
ENSG00000134533	RERG	85004
ENSG00000134538	SLCO1B1	10599
ENSG00000134539	KLRD1	3824
ENSG00000134545	KLRC1	3821
ENSG00000134548	SPX	80763
ENSG00000134551	PRH2	5555
ENSG00000134569	LRP4	4038
ENSG00000134571	MYBPC3	4607
ENSG00000134574	DDB2	1643
ENSG00000134575	ACP2	53
ENSG00000134588	USP26	83844
ENSG00000134590	RTL8C	8933
ENSG00000134594	RAB33A	9363
ENSG00000134595	SOX3	6658
ENSG00000134597	RBMX2	51634
ENSG00000134602	STK26	51765
ENSG00000134612	FOLH1B	219595
ENSG00000134627	PIWIL4	143689
ENSG00000134644	PUM1	9698
ENSG00000134668	SPOCD1	90853
ENSG00000134684	YARS1	8565
ENSG00000134686	PHC2	1912
ENSG00000134690	CDCA8	55143
ENSG00000134697	GNL2	29889
ENSG00000134698	AGO4	192670
ENSG00000134709	HOOK1	51361
ENSG00000134716	CYP2J2	1573
ENSG00000134717	BTF3L4	91408
ENSG00000134744	TUT4	23318
ENSG00000134748	PRPF38A	84950
ENSG00000134755	DSC2	1824
ENSG00000134757	DSG3	1830
ENSG00000134758	RNF138	51444
ENSG00000134759	ELP2	55250
ENSG00000134760	DSG1	1828
ENSG00000134762	DSC3	1825
ENSG00000134765	DSC1	1823
ENSG00000134769	DTNA	1837
ENSG00000134775	FHOD3	80206
ENSG00000134779	TPGS2	25941
ENSG00000134780	DAGLA	747
ENSG00000134802	SLC43A3	29015
ENSG00000134809	TIMM10	26519
ENSG00000134812	CBLIF	2694
ENSG00000134815	DHX34	9704
ENSG00000134817	APLNR	187
ENSG00000134824	FADS2	9415
ENSG00000134825	TMEM258	746
ENSG00000134827	TCN1	6947
ENSG00000134830	C5AR2	27202
ENSG00000134851	TMEM165	55858
ENSG00000134852	CLOCK	9575
ENSG00000134853	PDGFRA	5156
ENSG00000134864	GGACT	87769
ENSG00000134871	COL4A2	1284
ENSG00000134873	CLDN10	9071
ENSG00000134874	DZIP1	22873
ENSG00000134882	UBAC2	337867
ENSG00000134884	ARGLU1	55082
ENSG00000134897	BIVM	54841
ENSG00000134899	ERCC5	2073
ENSG00000134899	ERCC5	100533467
ENSG00000134900	TPP2	7174
ENSG00000134901	POGLUT2	79070
ENSG00000134905	CARS2	79587
ENSG00000134909	ARHGAP32	9743
ENSG00000134910	STT3A	3703
ENSG00000134917	ADAMTS8	11095
ENSG00000134940	ACRV1	56
ENSG00000134954	ETS1	2113
ENSG00000134955	SLC37A2	219855
ENSG00000134962	KLB	152831
ENSG00000134970	TMED7	51014
ENSG00000134982	APC	324
ENSG00000134986	NREP	9315
ENSG00000134987	WDR36	134430
ENSG00000134996	OSTF1	26578
ENSG00000135002	RFK	55312
ENSG00000135018	UBQLN1	29979
ENSG00000135040	NAA35	60560
ENSG00000135045	C9orf40	55071
ENSG00000135046	ANXA1	301
ENSG00000135047	CTSL	1514
ENSG00000135048	CEMIP2	23670
ENSG00000135049	AGTPBP1	23287
ENSG00000135052	GOLM1	51280
ENSG00000135063	FAM189A2	9413
ENSG00000135069	PSAT1	29968
ENSG00000135070	ISCA1	81689
ENSG00000135074	ADAM19	8728
ENSG00000135077	HAVCR2	84868
ENSG00000135083	CCNJL	79616
ENSG00000135090	TAOK3	51347
ENSG00000135093	USP30	84749
ENSG00000135094	SDS	10993
ENSG00000135097	MSI1	4440
ENSG00000135100	HNF1A	6927
ENSG00000135108	FBXO21	23014
ENSG00000135111	TBX3	6926
ENSG00000135114	OASL	8638
ENSG00000135116	HRK	8739
ENSG00000135119	RNFT2	84900
ENSG00000135124	P2RX4	5025
ENSG00000135127	BICDL1	92558
ENSG00000135144	DTX1	1840
ENSG00000135148	TRAFD1	10906
ENSG00000135164	DMTF1	9988
ENSG00000135185	TMEM243	79161
ENSG00000135205	CCDC146	57639
ENSG00000135211	TMEM60	85025
ENSG00000135218	CD36	948
ENSG00000135220	UGT2A3	79799
ENSG00000135222	CSN2	1447
ENSG00000135226	UGT2B28	54490
ENSG00000135241	PNPLA8	50640
ENSG00000135245	HILPDA	29923
ENSG00000135248	FAM71F1	84691
ENSG00000135249	RINT1	60561
ENSG00000135250	SRPK2	6733
ENSG00000135253	KCP	375616
ENSG00000135269	TES	26136
ENSG00000135272	MDFIC	29969
ENSG00000135297	MTO1	25821
ENSG00000135298	ADGRB3	577
ENSG00000135299	ANKRD6	22881
ENSG00000135312	HTR1B	3351
ENSG00000135314	KHDC1	80759
ENSG00000135315	CEP162	22832
ENSG00000135316	SYNCRIP	10492
ENSG00000135317	SNX14	57231
ENSG00000135318	NT5E	4907
ENSG00000135324	MRAP2	112609
ENSG00000135333	EPHA7	2045
ENSG00000135334	AKIRIN2	55122
ENSG00000135336	ORC3	23595
ENSG00000135338	LCA5	167691
ENSG00000135341	MAP3K7	6885
ENSG00000135346	CGA	1081
ENSG00000135355	GJA10	84694
ENSG00000135362	PRR5L	79899
ENSG00000135363	LMO2	4005
ENSG00000135365	PHF21A	51317
ENSG00000135372	NAT10	55226
ENSG00000135373	EHF	26298
ENSG00000135374	ELF5	2001
ENSG00000135378	PRRG4	79056
ENSG00000135387	CAPRIN1	4076
ENSG00000135390	ATP5MC2	517
ENSG00000135392	DNAJC14	85406
ENSG00000135404	CD63	967
ENSG00000135406	PRPH	5630
ENSG00000135407	AVIL	10677
ENSG00000135409	AMHR2	269
ENSG00000135413	LACRT	90070
ENSG00000135414	GDF11	10220
ENSG00000135423	GLS2	27165
ENSG00000135424	ITGA7	3679
ENSG00000135426	TESPA1	9840
ENSG00000135436	FAM186B	84070
ENSG00000135437	RDH5	5959
ENSG00000135439	AGAP2	116986
ENSG00000135441	BLOC1S1	2647
ENSG00000135443	KRT85	3891
ENSG00000135446	CDK4	1019
ENSG00000135447	PPP1R1A	5502
ENSG00000135451	TROAP	10024
ENSG00000135452	TSPAN31	6302
ENSG00000135454	B4GALNT1	2583
ENSG00000135457	TFCP2	7024
ENSG00000135469	COQ10A	93058
ENSG00000135472	FAIM2	23017
ENSG00000135473	PAN2	9924
ENSG00000135476	ESPL1	9700
ENSG00000135477	KRT87P	NA
ENSG00000135480	KRT7	3855
